name,artists,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,sentiment_score,dominant_topic
No Child More Beautiful,melanie doane,0.4240890688259109,0.498,0.8012980152441325,0.0286604361370716,0.6285140562248996,0.0,0.0955911823647294,0.3965691220988899,0.6540290172640049,0.4203933747412009,3
The Worst Day Ever,simple plan,0.4736842105263158,0.878,0.8383266671697733,0.0894080996884735,0.0003132530120481,0.0,0.312625250501002,0.7376387487386478,0.5849157649021107,-0.6863636363636364,0
Without You On My Side,merle haggard willie nelson,0.5445344129554656,0.0935,0.4816743390435942,0.0342679127725856,0.960843373493976,0.00773,0.1242484969939879,0.1675075681130171,0.3549484287425444,-0.0749999999999999,8
Heart's on Fire,passenger,0.4210526315789473,0.329,0.6390209543933791,0.0304257528556593,0.643574297188755,0.0004,0.1322645290581162,0.1533804238143289,0.597568403968718,0.2666666666666666,9
Tailgate,raelynn,0.6153846153846154,0.755,0.8193092345231806,0.1183800623052959,0.0527108433734939,0.0,0.0999999999999999,0.756811301715439,0.7196919215250211,-0.0013157894736842,5
Soon is Good,devendra banhart,0.3755060728744939,0.356,0.7195431791311347,0.0303219106957424,0.8815261044176708,0.43,0.2264529058116232,0.0595358224016145,0.423591550735243,0.0499999999999999,9
Ink,coldplay,0.6963562753036436,0.705,0.765099489346716,0.0335410176531671,0.0649598393574297,0.124,0.1182364729458917,0.7023208879919273,0.4579437724078443,0.2333333333333333,5
Medicine Man - Demo,pantera,0.4989878542510121,0.944,0.827635650139612,0.0908618899273104,0.0003273092369477,0.000836,0.125250501002004,0.5509586276488396,0.4266576183604306,0.1161111111111111,2
Modesty,soen,0.2368421052631579,0.847,0.8362639297663069,0.0639667705088265,0.0056726907630522,0.00048,0.3807615230460921,0.4197780020181634,0.7266825557104488,0.0656015037593985,2
Transcendental Youth,mountain goats,0.4564777327935223,0.374,0.6557240962946193,0.0331256490134994,0.2309236947791164,0.3720000000000001,0.1492985971943887,0.6195761856710393,0.3012472763099262,-0.160079365079365,3
Guys Like You,taylor acorn,0.5647773279352227,0.733,0.8292707468618721,0.0364485981308411,0.0176706827309236,0.0,0.2535070140280561,0.2441977800201816,0.3884339752997592,0.0123399897593446,7
Christmas Is Coming Soon!,blitzen trapper,0.5060728744939271,0.341,0.654566950921943,0.0278296988577362,0.8674698795180724,1.11e-06,0.1092184368737474,0.1412714429868819,0.4119731984808657,0.0366329966329966,3
I Pray 4 U,shinhwa,0.6842105263157895,0.87,0.8074610721203431,0.185877466251298,0.4407630522088354,0.0,0.1593186372745491,0.6972754793138244,0.6008429641924182,0.2487499999999999,0
Bring Your Daughter... to the Slaughter - 2015 Remaster,iron maiden,0.2844129554655871,0.916,0.8313837949337157,0.0680166147455867,0.0283132530120481,3.16e-06,0.157314629258517,0.5368314833501514,0.5994979825275027,0.1055555555555555,6
I Found U (Remode Mix),axwell,0.7884615384615384,0.812,0.7321460015596307,0.0586708203530633,0.0147590361445783,0.838,0.3336673346693387,0.1079717457114026,0.5314190169778384,0.2551282051282051,0
Be With You,leisure,0.7489878542510121,0.604,0.8007949085603602,0.142263759086189,0.5622489959839359,0.102,0.0735470941883767,0.6407669021190716,0.3597805513198399,-0.0466666666666666,9
"Angel Eyes - Mono/Alternate Session Takes/May 5, 1958",frank sinatra,0.2580971659919028,0.136,0.4901265313309687,0.0367601246105919,0.7971887550200804,6.64e-06,0.1382765531062124,0.1553985872855701,0.3962299632480694,0.3939999999999999,3
Where The Streets Have No Name - Single Edit,u2,0.5101214574898786,0.857,0.7977259577893492,0.039356178608515,0.0119477911646586,0.00653,0.1302605210420841,0.3572149344096871,0.5136112962107492,0.3132467532467533,8
Safe And Sound,sublime rome,0.7510121457489879,0.556,0.7187382084370991,0.2128764278296988,0.3694779116465863,0.000803,0.3276553106212425,0.8486377396569121,0.572381680450344,-0.0772727272727272,9
Wherever You Are,ben rector,0.4423076923076923,0.668,0.8024803159509974,0.0476635514018691,0.0758032128514056,0.0,0.0969939879759518,0.2250252270433905,0.6365319913496013,-0.2714285714285714,9
Lock All the Gates,al jarreau,0.4109311740890689,0.0337,0.4078182778658215,0.0669781931464174,0.8493975903614458,1.11e-05,0.0736472945891783,0.2421796165489404,0.4600327864831387,-0.2,8
My Feelings For You - Original Mix,avicii,0.652834008097166,0.993,0.8924861016778608,0.0780893042575285,0.0461847389558232,0.09,0.1002004008016032,0.0721493440968718,0.5233491269883449,0.2053030303030303,4
Genesis,dua lipa,0.7236842105263157,0.5720000000000001,0.7766206324051015,0.07736240913811,0.0244979919678714,0.0,0.2605210420841683,0.432896064581231,0.4620359506649278,-0.1474624060150375,4
Surrounded (Fight My Battles),christafari,0.6912955465587045,0.674,0.7565969863909642,0.0498442367601246,0.1164658634538152,0.0,0.1833667334669338,0.8234106962663975,0.5804106895381684,0.0821428571428571,9
Slipknot,xxxtentacion kinoul killstation,0.4534412955465586,0.541,0.6637486479007874,0.4122533748701973,0.4718875502008032,0.0,0.1002004008016032,0.2391523713420787,0.3348963464738178,-0.1166666666666667,7
The Only Way,tricky,0.6690283400809717,0.421,0.7345357583075491,0.0293873312564901,0.2469879518072289,0.779,0.1002004008016032,0.1009081735620585,0.4908120173498547,-0.08125,9
Crazy Bout My Boifriend(Loopy),sissy nobby,0.9058704453441296,0.77,0.8509294895982693,0.3239875389408099,0.0947791164658634,0.000188,0.0746492985971943,0.4803229061553985,0.4468200790636638,-0.2647058823529411,1
Peel Me A Grape,diana krall,0.5455465587044535,0.0907,0.5601338263778834,0.1277258566978193,0.9327309236947792,0.000194,0.1001002004008016,0.1594349142280524,0.3619267986574712,0.3370707070707071,4
Brother In the Wind,high fire,0.0906882591093117,0.923,0.8549291877342591,0.0990654205607476,1.4457831325301204e-06,0.745,0.0627254509018036,0.0715438950554995,0.6700788592593199,-0.0833333333333333,9
Stayin' Out Late,various artists,0.5253036437246964,0.797,0.8132719543179131,0.0709241952232606,0.2058232931726907,0.000169,0.2294589178356713,0.5227043390514632,0.7501522813587177,0.1304367201426025,0
Piece of the Rock,mothers finest,0.7176113360323887,0.8490000000000001,0.7596659371619752,0.0410176531671858,0.0058734939759036,5.79e-06,0.1863727454909819,0.5227043390514632,0.5179692003286824,-0.159375,1
DWELL,traitors,0.194331983805668,0.97,0.8289940381857973,0.2814122533748702,7.8714859437751e-05,0.00292,0.187374749498998,0.0814328960645812,0.3063533009284053,-0.0724489795918367,2
Mean Little Mama,roy orbison,0.5313765182186235,0.93,0.830251804895228,0.0424714434060228,0.2198795180722891,0.00941,0.096192384769539,0.975782038345106,0.6988263093130783,-0.0502329192546583,6
Ode to My Family,radical face,0.430161943319838,0.201,0.6303675194324957,0.0346832814122533,0.8985943775100402,0.00468,0.1232464929859719,0.1644803229061553,0.7153830744890909,0.3564102564102563,5
She's Gone - Kaya 40 Mix,bob marley wailers stephen marley,0.5850202429149797,0.617,0.7679420421100294,0.2284527518172378,0.0781124497991967,0.0,0.0368737474949899,0.7114026236125125,0.6125308139796332,0.1,0
White Bear,temperance movement,0.3006072874493927,0.564,0.7861293487283979,0.0333333333333333,0.0017871485943775,0.00031,0.3587174348697394,0.3935418768920282,0.5704275733505578,0.0968421052631578,0
"Change Partners - Acoustic Set; Live at Shepherd's Bush, 2008",stephen stills,0.430161943319838,0.408,0.6339647322214677,0.1754932502596054,0.5602409638554218,0.0,0.2074148296593186,0.6922300706357215,0.3436530356113534,-0.0869047619047619,0
Krupa,apollo 440,0.6518218623481782,0.89,0.7844187860035721,0.0333333333333333,0.001937751004016,0.847,0.3847695390781562,0.1463168516649848,0.510185476650873,0.0,1
Jet Lag,ex norwegian,0.4423076923076924,0.789,0.8401881618997308,0.0384215991692627,0.0018172690763052,1.72e-06,0.0998997995991983,0.4217961654894046,0.45771075126833,-0.25,4
Sweet Baby (feat. Erykah Badu),macy gray erykah badu,0.492914979757085,0.774,0.8208185545744975,0.050571131879543,0.2248995983935742,0.0,0.1452905811623246,0.4187689202825428,0.3308409610282364,0.2009157509157509,5
And I Am Telling You I'm Not Going - Dance Mix,jennifer hudson,0.6690283400809717,0.91,0.8140517696777602,0.0588785046728971,0.0011345381526104,0.00104,0.0999999999999999,0.4904137235116044,0.531488514510676,0.3894736842105263,5
ANOTHER DAY,partynextdoor,0.7854251012145748,0.307,0.6482026513722234,0.0535825545171339,0.3072289156626506,0.0226,0.1513026052104208,0.5297679112008072,0.5148418113509912,-0.1553571428571429,4
Letter From Iraq,bouncing souls,0.2176113360323886,0.982,0.8406912685835031,0.1183800623052959,0.0359437751004016,0.332,0.783567134268537,0.1382441977800202,0.4251818178101736,-0.0418367346938775,8
Evil,pointer sisters,0.6781376518218624,0.87,0.7780544864538526,0.0707165109034267,0.0433734939759036,6.97e-05,0.1392785571142284,0.9021190716448032,0.4240575930142715,-0.6431818181818182,2
You Oughta Know (Jimmy the Saint Blend) / Your House - A Capella; 2015 Remaster,alanis morissette,0.4311740890688259,0.501,0.7211279651850175,0.3821391484942886,0.4066265060240964,0.0,0.2715430861723447,0.1352169525731584,0.4112128137098191,0.2472222222222222,0
Shooting Star,lou reed,0.3906882591093117,0.841,0.7719165849118306,0.0341640706126687,0.3082329317269076,9.990000000000004e-05,0.0867735470941883,0.7093844601412713,0.381819445409688,0.1124999999999999,3
Hey Hey Hey,michael franti spearhead,0.701417004048583,0.72,0.807989334138304,0.0476635514018691,0.0126506024096385,0.0,0.12625250501002,0.4571140262361251,0.429188146173752,0.0763403263403263,5
(Let's Go) All the Way,whispers,0.6427125506072875,0.699,0.7357432143486027,0.0622014537902388,0.1767068273092369,0.00182,0.2344689378757515,0.8980827447023209,0.4064869814768634,-0.0306122448979591,6
Unstoppable - Rebel Remix,score,0.5941295546558704,0.805,0.7599678011722386,0.054932502596054,0.0004959839357429,0.0,0.409819639278557,0.3824419778002018,0.3925547701880112,-0.0142857142857142,6
Rising in Love,fia,0.8370445344129555,0.222,0.6579126103690287,0.0686396677050882,0.9688755020080322,0.0,0.1012024048096192,0.5237134207870837,0.5109949185039225,0.2950142938822185,2
Guinnesses feat. Angelika & 4ize,mf doom,0.5182186234817814,0.764,0.8210952632505722,0.2554517133956386,0.3052208835341365,0.0,0.2745490981963928,0.7043390514631684,0.6779320804699668,0.1008333333333333,0
drowning here with all my friends,infinity crush,0.2074898785425101,0.384,0.6405051191105073,0.0386292834890965,0.893574297188755,0.87,0.4679358717434869,0.1412714429868819,0.8398449796208706,0.031060606060606,2
Dear Me,less jake,0.3805668016194332,0.958,0.8370689004603427,0.1765316718587746,0.0003805220883534,1.24e-06,0.3196392785571142,0.4510595358224016,0.6489965782685303,-0.0661290322580644,4
I Ain't Goin' to Play Second Fiddle,bessie smith,0.6022267206477733,0.142,0.7207506351721883,0.038006230529595,1.0,3.62e-05,0.095691382765531,0.467204843592331,0.3441272540707158,0.0012987012987012,7
The Boys of the Old Brigade,shamróg,0.4281376518218623,0.499,0.636153246295877,0.0386292834890965,0.0178714859437751,0.0,0.1222444889779559,0.656912209889001,0.5714250673512855,0.1452380952380953,3
Mo Ghruagach Dhonn,julie fowlis,0.4767206477732793,0.172,0.6414861771438634,0.0340602284527518,0.853413654618474,2.97e-05,0.0944889779559118,0.2946518668012108,0.3463920560231877,0.0,1
The Assailant,dreamcar,0.5536437246963564,0.919,0.8808140266143436,0.0399792315680166,0.0002329317269075,7.57e-06,0.1853707414829659,0.501513622603431,0.5233164222670095,0.1733333333333333,5
Christmas Eve,justin bieber,0.4139676113360324,0.57,0.6838729152516791,0.0738317757009345,0.6897590361445785,0.0,0.1733466933867735,0.3390514631685166,0.5259614166050047,0.1471428571428571,3
Black And White,three dog night,0.6680161943319839,0.53,0.6047342338942974,0.0301142263759086,0.4076305220883535,0.00186,0.343687374749499,0.9323915237134208,0.4458389374236038,0.0740178571428571,3
Inside Love (So Personal),george benson,0.8674089068825911,0.517,0.6433225165396322,0.043613707165109,0.1626506024096385,5.14e-05,0.0775551102204408,0.9747729566094852,0.4807553155392395,0.3638297872340426,6
I Don't Like Mondays,ron sexsmith,0.6255060728744939,0.423,0.7570497824063592,0.0279335410176531,0.5672690763052208,2.92e-06,0.1132264529058116,0.2078708375378405,0.4641167885598884,0.1429166666666666,5
The Thing I Like - Paul Gotel's Radio Mix,aaliyah,0.6912955465587044,0.8270000000000001,0.7763187683948382,0.0496365524402907,0.0042469879518071,0.0265,0.0412825651302605,0.9122098890010092,0.5129572017840426,0.0504365079365079,5
God Bless The Child,michelle featherstone,0.2955465587044534,0.272,0.6096395240610772,0.0376947040498442,0.8975903614457832,0.00455,0.1783567134268537,0.1513622603430877,0.4975451018547665,0.0,5
Everything is Fine,time low,0.3947368421052631,0.908,0.8620984579780142,0.0518172377985462,0.0087751004016064,0.0,0.1202404809619238,0.5247225025227044,0.6620007930894924,0.1634615384615384,4
The Suffering,fishbone,0.8410931174089068,0.72,0.8095992755263753,0.0815160955347871,0.2008032128514056,5.39e-06,0.0294589178356713,0.8970736629667003,0.5724307375323471,0.1630555555555556,3
Andy The Frog,bo burnham,0.5738866396761133,0.768,0.773652302970845,0.9252336448598132,0.6837349397590362,0.0,0.935871743486974,0.3461150353178607,0.415047442286387,0.0054728835978835,0
Defiance of Fate,warbringer,0.3178137651821862,0.934,0.8161648177496037,0.0620976116303219,0.0002369477911646,0.588,0.1462925851703406,0.2179616548940464,0.4890050814960775,0.0147058823529411,8
"Bloody Mary, Kate and Ashley",pup,0.4919028340080971,0.969,0.8841345307272407,0.0656282450674974,2.2389558232931728e-05,0.0612,0.0814629258517034,0.6054490413723511,0.5213418747163888,-0.2863636363636364,8
Nothing Here Is What It Seems,clientele,0.5263157894736842,0.517,0.7351143309938872,0.0259605399792315,0.5301204819277109,0.000962,0.1623246492985972,0.486377396569122,0.3790640726371861,0.2125,8
Obladi Oblada,willy chirino,0.8006072874493928,0.833,0.8329685809875984,0.0376947040498442,0.4257028112449799,0.0479,0.2474949899799599,0.9767911200807264,0.4392939050663701,0.3777777777777777,3
Concentration - Version 3,dennis brown,0.9008097165991904,0.563,0.6957462329887052,0.0616822429906542,0.0804216867469879,0.0109,0.0920841683366733,0.9515640766902118,0.5299105117062461,-0.0501623376623376,2
It's All Good,boney james,0.6619433198380567,0.4,0.7350891756596987,0.0312564901349948,0.0516064257028112,0.873,0.1122244488977955,0.8335015136226034,0.3388413534848925,0.7000000000000001,5
Wild One (Real Wild Child),jerry lee lewis,0.7054655870445343,0.947,0.7417301838854929,0.0427829698857736,0.7389558232931727,0.00211,0.0955911823647294,0.9717457114026236,0.3953428476818485,0.0972222222222222,4
Pop-Punk Is Sooooo '05,cobra starship,0.4180161943319838,0.981,0.8550046537368249,0.2014537902388369,0.0016867469879518,0.0,0.3346693386773547,0.5721493440968718,0.7364162983978775,-0.0196428571428571,7
Trouble Will Soon Be Over,blind willie johnson,0.688259109311741,0.0862,0.5604608457223355,0.2357217030114226,0.997991967871486,0.0,0.1412825651302605,0.6377396569122099,0.5144002976129641,-0.0537878787878787,9
Don't Stop - 2018 Remaster,fleetwood mac,0.695344129554656,0.7340000000000001,0.7522702689105224,0.0383177570093457,0.0321285140562249,0.0003689999999999,0.0516032064128256,0.7931382441977799,0.4859308376905561,0.1171875,9
LOONATIC - Eng. Ver.,looπδ odd eye circle,0.507085020242915,0.888,0.8378487158201897,0.0879543094496365,0.0019477911646586,0.0237,0.0889779559118236,0.8234106962663975,0.6134383699966887,-0.1083333333333333,5
God Beyond All Names,john michael talbot,0.2661943319838056,0.172,0.6246572585716801,0.0326064382139148,0.8835341365461847,0.0,0.2234468937875751,0.2341069626639756,0.3966142437237596,0.3787878787878787,2
The Route,wordburglar,0.6821862348178138,0.903,0.8314341056020929,0.3115264797507788,0.1967871485943775,0.0,0.5541082164328656,0.549949545913219,0.4283950566813702,-0.0944444444444444,7
Brave Son of America,cw stoneking,0.5981781376518218,0.555,0.8383769778381506,0.1754932502596054,0.8383534136546185,2.59e-06,0.0572144288577154,0.8314833501513622,0.5700596452355353,0.0921666666666666,2
From the Cradle to Enslave,cradle filth,0.3218623481781376,0.961,0.8657459814353634,0.0997923156801661,4.528112449799197e-05,0.824,0.2484969939879759,0.1180625630676084,0.6021797696769999,-0.0373141351402221,2
Hurt My Baby,john hiatt,0.6204453441295547,0.478,0.7222851105576937,0.0248182762201453,0.2389558232931727,0.0125,0.1032064128256512,0.557013118062563,0.3283921950182533,-0.04375,5
Dead Shall Rise V.06,terrorizer,0.2550607287449393,0.996,0.8462002867708097,0.1921079958463136,1.78714859437751e-05,0.584,0.1753507014028056,0.0392532795156407,0.4368737556875554,-0.0974358974358974,8
Freedom (with BEAM),justin bieber,0.8248987854251012,0.634,0.7819535632530878,0.1111111111111111,0.2540160642570281,0.00279,0.0828657314629258,0.9021190716448032,0.3926937652536865,0.318,5
Over and Out (feat Tatiana Shmayluk),twelve foot ninja,0.5060728744939271,0.951,0.8508037129273263,0.1671858774662513,0.0002429718875502,0.0,0.2905811623246492,0.3955600403632694,0.6501780363267693,-0.4499999999999999,8
Breaking Away,sumo,0.7945344129554657,0.491,0.6292606847281966,0.0355140186915887,0.0323293172690763,0.00179,0.095691382765531,0.8920282542885973,0.4310727557407006,0.0416666666666666,4
